"""Weird_Al""_Yankovic_en.wikipedia.org_desktop_all-agents",100_metres_en.wikipedia.org_desktop_all-agents,10_Gigabit_Ethernet_en.wikipedia.org_desktop_all-agents,1551_en.wikipedia.org_desktop_all-agents,1896_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1918_flu_pandemic_en.wikipedia.org_desktop_all-agents,1936_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1976_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1980_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1984_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1989_(Taylor_Swift_album)_en.wikipedia.org_desktop_all-agents,1999_(Prince_album)_en.wikipedia.org_desktop_all-agents,2000_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2002_FIFA_World_Cup_en.wikipedia.org_desktop_all-agents,2003_invasion_of_Iraq_en.wikipedia.org_desktop_all-agents,2007_tuberculosis_scare_en.wikipedia.org_desktop_all-agents,2008_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2008_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2012_Benghazi_attack_en.wikipedia.org_desktop_all-agents,2012_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2012_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2014_FIFA_World_Cup_en.wikipedia.org_desktop_all-agents,2015_NCAA_Men's_Division_I_Basketball_Tournament_en.wikipedia.org_desktop_all-agents,2015_in_film_en.wikipedia.org_desktop_all-agents,2016_Asia_Cup_en.wikipedia.org_desktop_all-agents,2016_Democratic_National_Convention_en.wikipedia.org_desktop_all-agents,2016_European_Men's_Handball_Championship_en.wikipedia.org_desktop_all-agents,2016_FIFA_Club_World_Cup_en.wikipedia.org_desktop_all-agents,2016_FIFA_Futsal_World_Cup_en.wikipedia.org_desktop_all-agents,2016_Giro_d'Italia_en.wikipedia.org_desktop_all-agents,2016_ICC_World_Twenty20_en.wikipedia.org_desktop_all-agents,2016_IIHF_World_Championship_en.wikipedia.org_desktop_all-agents,2016_Indian_Premier_League_en.wikipedia.org_desktop_all-agents,2016_NBA_All-Star_Game_en.wikipedia.org_desktop_all-agents,2016_NFL_Draft_en.wikipedia.org_desktop_all-agents,2016_NHL_Entry_Draft_en.wikipedia.org_desktop_all-agents,2016_Republican_National_Convention_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_closing_ceremony_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_opening_ceremony_en.wikipedia.org_desktop_all-agents,2016_Summer_Paralympics_en.wikipedia.org_desktop_all-agents,2016_Thomas_&_Uber_Cup_en.wikipedia.org_desktop_all-agents,2016_Tour_de_France_en.wikipedia.org_desktop_all-agents,2016_UEFA_Europa_League_Final_en.wikipedia.org_desktop_all-agents,2016_United_States_men's_Olympic_basketball_team_en.wikipedia.org_desktop_all-agents,2016_World_Cup_of_Hockey_en.wikipedia.org_desktop_all-agents,2017_FIFA_Confederations_Cup_en.wikipedia.org_desktop_all-agents,2017_NBA_All-Star_Game_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_(CONMEBOL)_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_(UEFA)_en.wikipedia.org_desktop_all-agents,2018_Winter_Olympics_en.wikipedia.org_desktop_all-agents,2020_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2022_Winter_Olympics_en.wikipedia.org_desktop_all-agents,2024_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2028_Summer_Olympics_en.wikipedia.org_desktop_all-agents,3_Doors_Down_en.wikipedia.org_desktop_all-agents,4K_resolution_en.wikipedia.org_desktop_all-agents,58th_Annual_Grammy_Awards_en.wikipedia.org_desktop_all-agents,88th_Academy_Awards_en.wikipedia.org_desktop_all-agents,A.C._Milan_en.wikipedia.org_desktop_all-agents,A.J._Styles_en.wikipedia.org_desktop_all-agents,AC/DC_en.wikipedia.org_desktop_all-agents,AK-47_en.wikipedia.org_desktop_all-agents,AMGTV_en.wikipedia.org_desktop_all-agents,AR-15_en.wikipedia.org_desktop_all-agents,A_Monster_Calls_(film)_en.wikipedia.org_desktop_all-agents,A_Series_of_Unfortunate_Events_en.wikipedia.org_desktop_all-agents,A_Song_of_Ice_and_Fire_en.wikipedia.org_desktop_all-agents,Aamir_Khan_en.wikipedia.org_desktop_all-agents,Aaron_Lewis_en.wikipedia.org_desktop_all-agents,Aberfan_disaster_en.wikipedia.org_desktop_all-agents,Academy_Award_for_Best_Actor_en.wikipedia.org_desktop_all-agents,Academy_Award_for_Best_Picture_en.wikipedia.org_desktop_all-agents,Adam_Johnson_(footballer)_en.wikipedia.org_desktop_all-agents,Adam_Levine_en.wikipedia.org_desktop_all-agents,Adele_en.wikipedia.org_desktop_all-agents,Adewale_Akinnuoye-Agbaje_en.wikipedia.org_desktop_all-agents,Adobe_Photoshop_en.wikipedia.org_desktop_all-agents,Adolf_Hitler_en.wikipedia.org_desktop_all-agents,Agent_Carter_(season_2)_en.wikipedia.org_desktop_all-agents,Agents_of_S.H.I.E.L.D._en.wikipedia.org_desktop_all-agents,Agile_software_development_en.wikipedia.org_desktop_all-agents,Ahrar_ash-Sham_en.wikipedia.org_desktop_all-agents,Airlift_(film)_en.wikipedia.org_desktop_all-agents,Akshay_Kumar_en.wikipedia.org_desktop_all-agents,Aladdin_Sane_en.wikipedia.org_desktop_all-agents,Alan_Colmes_en.wikipedia.org_desktop_all-agents,Alan_Thicke_en.wikipedia.org_desktop_all-agents,Alan_Tudyk_en.wikipedia.org_desktop_all-agents,Alaska_en.wikipedia.org_desktop_all-agents,"Albert,_Prince_Consort_en.wikipedia.org_desktop_all-agents",Albert_Einstein_en.wikipedia.org_desktop_all-agents,Albus_Dumbledore_en.wikipedia.org_desktop_all-agents,Alex_(parrot)_en.wikipedia.org_desktop_all-agents,Alex_Jones_(radio_host)_en.wikipedia.org_desktop_all-agents,Alexander_I_of_Russia_en.wikipedia.org_desktop_all-agents,Alexandre_Pato_en.wikipedia.org_desktop_all-agents,Alexis_Arquette_en.wikipedia.org_desktop_all-agents,Alexis_Ohanian_en.wikipedia.org_desktop_all-agents
1711.0,894.0,1289.0,13.0,719.0,1348.0,995.0,548.0,651.0,691.0,3280.0,12171.0,810.0,1219.0,1894.0,21.0,1254.0,198.0,2338.0,2329.0,618.0,3172.0,199.0,4671.0,278.0,2123.0,94.0,1017.0,370.0,757.0,1009.0,2247.0,7524.0,536.0,644.0,2267.0,2612.0,81.0,16.0,420.0,352.0,197.0,424.0,1160.0,508.0,627.0,563.0,172.0,1313.0,432.0,261.0,1182.0,2903.0,747.0,2020.0,546.0,745.0,3659.0,691.0,2495.0,2610.0,6084.0,6857.0,2531.0,38.0,1674.0,488.0,9651.0,19126.0,2204.0,377.0,477.0,1764.0,3711.0,696.0,4910.0,6565.0,1467.0,2668.0,16645.0,765.0,7321.0,6786.0,194.0,2362.0,2618.0,640.0,114.0,471.0,1134.0,4672.0,1300.0,10288.0,820.0,289.0,2001.0,794.0,731.0,437.0,257.0
1732.0,949.75,1304.75,13.5,737.0,1338.0,1020.25,556.25,664.0,711.75,3117.0,11569.5,831.75,1230.75,1890.75,22.25,1270.0,208.0,2734.25,2492.0,689.25,3146.5,200.0,4660.0,266.75,2681.25,99.5,1047.25,363.25,778.75,990.0,2282.25,7419.5,539.0,647.5,2209.5,3181.75,89.5,16.5,518.25,354.5,198.0,424.25,1202.5,635.0,600.5,570.75,161.5,1339.5,423.0,270.25,1257.25,2843.25,758.5,2086.0,556.75,747.25,3650.75,693.25,2485.25,2688.75,5463.0,6746.5,2498.75,34.75,1689.75,471.25,9192.0,17809.75,2148.5,374.5,493.0,1773.75,3534.75,708.25,4691.0,6551.25,1462.75,2616.75,16616.75,762.25,8861.0,6768.75,221.75,2284.0,2617.25,643.75,122.5,485.5,1138.0,4468.0,1277.25,10570.0,837.0,350.25,1884.75,784.25,700.0,441.0,269.75
1753.0,1005.5,1320.5,14.0,755.0,1328.0,1045.5,564.5,677.0,732.5,2954.0,10968.0,853.5,1242.5,1887.5,23.5,1286.0,218.0,3130.5,2655.0,760.5,3121.0,201.0,4649.0,255.5,3239.5,105.0,1077.5,356.5,800.5,971.0,2317.5,7315.0,542.0,651.0,2152.0,3751.5,98.0,17.0,616.5,357.0,199.0,424.5,1245.0,762.0,574.0,578.5,151.0,1366.0,414.0,279.5,1332.5,2783.5,770.0,2152.0,567.5,749.5,3642.5,695.5,2475.5,2767.5,4842.0,6636.0,2466.5,31.5,1705.5,454.5,8733.0,16493.5,2093.0,372.0,509.0,1783.5,3358.5,720.5,4472.0,6537.5,1458.5,2565.5,16588.5,759.5,10401.0,6751.5,249.5,2206.0,2616.5,647.5,131.0,500.0,1142.0,4264.0,1254.5,10852.0,854.0,411.5,1768.5,774.5,669.0,445.0,282.5
1774.0,1061.25,1336.25,14.5,773.0,1318.0,1070.75,572.75,690.0,753.25,2791.0,10366.5,875.25,1254.25,1884.25,24.75,1302.0,228.0,3526.75,2818.0,831.75,3095.5,202.0,4638.0,244.25,3797.75,110.5,1107.75,349.75,822.25,952.0,2352.75,7210.5,545.0,654.5,2094.5,4321.25,106.5,17.5,714.75,359.5,200.0,424.75,1287.5,889.0,547.5,586.25,140.5,1392.5,405.0,288.75,1407.75,2723.75,781.5,2218.0,578.25,751.75,3634.25,697.75,2465.75,2846.25,4221.0,6525.5,2434.25,28.25,1721.25,437.75,8274.0,15177.25,2037.5,369.5,525.0,1793.25,3182.25,732.75,4253.0,6523.75,1454.25,2514.25,16560.25,756.75,11941.0,6734.25,277.25,2128.0,2615.75,651.25,139.5,514.5,1146.0,4060.0,1231.75,11134.0,871.0,472.75,1652.25,764.75,638.0,449.0,295.25
1795.0,1117.0,1352.0,15.0,791.0,1308.0,1096.0,581.0,703.0,774.0,2628.0,9765.0,897.0,1266.0,1881.0,26.0,1318.0,238.0,3923.0,2981.0,903.0,3070.0,203.0,4627.0,233.0,4356.0,116.0,1138.0,343.0,844.0,933.0,2388.0,7106.0,548.0,658.0,2037.0,4891.0,115.0,18.0,813.0,362.0,201.0,425.0,1330.0,1016.0,521.0,594.0,130.0,1419.0,396.0,298.0,1483.0,2664.0,793.0,2284.0,589.0,754.0,3626.0,700.0,2456.0,2925.0,3600.0,6415.0,2402.0,25.0,1737.0,421.0,7815.0,13861.0,1982.0,367.0,541.0,1803.0,3006.0,745.0,4034.0,6510.0,1450.0,2463.0,16532.0,754.0,13481.0,6717.0,305.0,2050.0,2615.0,655.0,148.0,529.0,1150.0,3856.0,1209.0,11416.0,888.0,534.0,1536.0,755.0,607.0,453.0,308.0
1732.25,1082.25,1329.5,15.5,787.75,1323.75,1113.5,565.75,703.75,763.5,2575.0,9338.75,893.25,1233.0,1888.25,26.0,1330.75,251.5,3720.75,2844.0,891.75,3032.25,209.0,4633.0,227.25,3872.25,112.5,1384.0,321.0,833.5,908.25,2314.5,7008.5,530.75,796.0,2060.5,4388.0,115.25,17.0,761.0,361.5,198.5,415.5,1619.0,945.0,516.25,587.5,145.75,1396.75,385.25,290.75,1391.25,2504.0,775.5,2138.25,558.25,751.25,3621.0,696.0,2467.0,2899.75,3442.0,6310.75,2428.5,32.75,1924.25,425.5,6629.5,13059.5,1985.5,358.25,484.25,1800.75,3041.0,799.0,3986.5,6524.0,1415.0,2465.25,16927.25,733.5,12240.0,6644.25,323.25,2030.0,2576.0,647.25,142.5,532.25,1140.0,3869.25,1206.0,11291.75,852.5,497.25,1477.75,736.0,605.25,447.0,307.5
1669.5,1047.5,1307.0,16.0,784.5,1339.5,1131.0,550.5,704.5,753.0,2522.0,8912.5,889.5,1200.0,1895.5,26.0,1343.5,265.0,3518.5,2707.0,880.5,2994.5,215.0,4639.0,221.5,3388.5,109.0,1630.0,299.0,823.0,883.5,2241.0,6911.0,513.5,934.0,2084.0,3885.0,115.5,16.0,709.0,361.0,196.0,406.0,1908.0,874.0,511.5,581.0,161.5,1374.5,374.5,283.5,1299.5,2344.0,758.0,1992.5,527.5,748.5,3616.0,692.0,2478.0,2874.5,3284.0,6206.5,2455.0,40.5,2111.5,430.0,5444.0,12258.0,1989.0,349.5,427.5,1798.5,3076.0,853.0,3939.0,6538.0,1380.0,2467.5,17322.5,713.0,10999.0,6571.5,341.5,2010.0,2537.0,639.5,137.0,535.5,1130.0,3882.5,1203.0,11167.5,817.0,460.5,1419.5,717.0,603.5,441.0,307.0
1606.75,1012.75,1284.5,16.5,781.25,1355.25,1148.5,535.25,705.25,742.5,2469.0,8486.25,885.75,1167.0,1902.75,26.0,1356.25,278.5,3316.25,2570.0,869.25,2956.75,221.0,4645.0,215.75,2904.75,105.5,1876.0,277.0,812.5,858.75,2167.5,6813.5,496.25,1072.0,2107.5,3382.0,115.75,15.0,657.0,360.5,193.5,396.5,2197.0,803.0,506.75,574.5,177.25,1352.25,363.75,276.25,1207.75,2184.0,740.5,1846.75,496.75,745.75,3611.0,688.0,2489.0,2849.25,3126.0,6102.25,2481.5,48.25,2298.75,434.5,4258.5,11456.5,1992.5,340.75,370.75,1796.25,3111.0,907.0,3891.5,6552.0,1345.0,2469.75,17717.75,692.5,9758.0,6498.75,359.75,1990.0,2498.0,631.75,131.5,538.75,1120.0,3895.75,1200.0,11043.25,781.5,423.75,1361.25,698.0,601.75,435.0,306.5
1544.0,978.0,1262.0,17.0,778.0,1371.0,1166.0,520.0,706.0,732.0,2416.0,8060.0,882.0,1134.0,1910.0,26.0,1369.0,292.0,3114.0,2433.0,858.0,2919.0,227.0,4651.0,210.0,2421.0,102.0,2122.0,255.0,802.0,834.0,2094.0,6716.0,479.0,1210.0,2131.0,2879.0,116.0,14.0,605.0,360.0,191.0,387.0,2486.0,732.0,502.0,568.0,193.0,1330.0,353.0,269.0,1116.0,2024.0,723.0,1701.0,466.0,743.0,3606.0,684.0,2500.0,2824.0,2968.0,5998.0,2508.0,56.0,2486.0,439.0,3073.0,10655.0,1996.0,332.0,314.0,1794.0,3146.0,961.0,3844.0,6566.0,1310.0,2472.0,18113.0,672.0,8517.0,6426.0,378.0,1970.0,2459.0,624.0,126.0,542.0,1110.0,3909.0,1197.0,10919.0,746.0,387.0,1303.0,679.0,600.0,429.0,306.0
1576.75,958.75,1208.0,17.25,756.0,1341.5,1104.5,505.0,686.0,740.0,2362.25,7633.5,853.5,1139.5,1861.5,23.0,1321.25,265.0,3002.0,2390.25,806.0,2868.75,209.75,4691.75,198.5,2344.25,106.25,1858.75,252.25,824.5,824.0,2271.75,6622.5,469.25,1838.75,2084.0,2708.75,107.5,14.25,563.0,351.75,185.75,397.75,2142.25,677.5,486.75,547.25,190.75,1319.0,358.25,271.25,1094.0,1928.0,690.25,1602.75,455.0,754.75,3504.0,692.5,2534.25,2703.0,3099.5,6179.25,2471.25,50.75,2286.5,449.75,2758.75,10206.75,1982.25,345.0,316.5,1792.0,3222.75,872.75,4411.25,6398.0,1304.25,2453.0,18882.25,678.5,8061.0,6074.75,351.25,1981.0,2434.75,614.5,126.25,520.5,1066.0,3807.75,1163.75,10328.75,741.25,370.25,1485.75,655.75,605.25,416.75,298.75
1609.5,939.5,1154.0,17.5,734.0,1312.0,1043.0,490.0,666.0,748.0,2308.5,7207.0,825.0,1145.0,1813.0,20.0,1273.5,238.0,2890.0,2347.5,754.0,2818.5,192.5,4732.5,187.0,2267.5,110.5,1595.5,249.5,847.0,814.0,2449.5,6529.0,459.5,2467.5,2037.0,2538.5,99.0,14.5,521.0,343.5,180.5,408.5,1798.5,623.0,471.5,526.5,188.5,1308.0,363.5,273.5,1072.0,1832.0,657.5,1504.5,444.0,766.5,3402.0,701.0,2568.5,2582.0,3231.0,6360.5,2434.5,45.5,2087.0,460.5,2444.5,9758.5,1968.5,358.0,319.0,1790.0,3299.5,784.5,4978.5,6230.0,1298.5,2434.0,19651.5,685.0,7605.0,5723.5,324.5,1992.0,2410.5,605.0,126.5,499.0,1022.0,3706.5,1130.5,9738.5,736.5,353.5,1668.5,632.5,610.5,404.5,291.5
1642.25,920.25,1100.0,17.75,712.0,1282.5,981.5,475.0,646.0,756.0,2254.75,6780.5,796.5,1150.5,1764.5,17.0,1225.75,211.0,2778.0,2304.75,702.0,2768.25,175.25,4773.25,175.5,2190.75,114.75,1332.25,246.75,869.5,804.0,2627.25,6435.5,449.75,3096.25,1990.0,2368.25,90.5,14.75,479.0,335.25,175.25,419.25,1454.75,568.5,456.25,505.75,186.25,1297.0,368.75,275.75,1050.0,1736.0,624.75,1406.25,433.0,778.25,3300.0,709.5,2602.75,2461.0,3362.5,6541.75,2397.75,40.25,1887.5,471.25,2130.25,9310.25,1954.75,371.0,321.5,1788.0,3376.25,696.25,5545.75,6062.0,1292.75,2415.0,20420.75,691.5,7149.0,5372.25,297.75,2003.0,2386.25,595.5,126.75,477.5,978.0,3605.25,1097.25,9148.25,731.75,336.75,1851.25,609.25,615.75,392.25,284.25
1675.0,901.0,1046.0,18.0,690.0,1253.0,920.0,460.0,626.0,764.0,2201.0,6354.0,768.0,1156.0,1716.0,14.0,1178.0,184.0,2666.0,2262.0,650.0,2718.0,158.0,4814.0,164.0,2114.0,119.0,1069.0,244.0,892.0,794.0,2805.0,6342.0,440.0,3725.0,1943.0,2198.0,82.0,15.0,437.0,327.0,170.0,430.0,1111.0,514.0,441.0,485.0,184.0,1286.0,374.0,278.0,1028.0,1640.0,592.0,1308.0,422.0,790.0,3198.0,718.0,2637.0,2340.0,3494.0,6723.0,2361.0,35.0,1688.0,482.0,1816.0,8862.0,1941.0,384.0,324.0,1786.0,3453.0,608.0,6113.0,5894.0,1287.0,2396.0,21190.0,698.0,6693.0,5021.0,271.0,2014.0,2362.0,586.0,127.0,456.0,934.0,3504.0,1064.0,8558.0,727.0,320.0,2034.0,586.0,621.0,380.0,277.0
1619.75,825.25,893.25,17.25,596.25,1154.5,836.5,426.75,560.0,664.75,2189.25,6006.75,703.0,1097.0,1594.5,13.75,1076.5,165.0,2482.25,2072.0,589.25,2559.0,146.75,4937.5,156.75,1901.25,116.25,973.5,242.75,833.0,779.75,2682.75,6635.5,427.0,3533.75,2169.0,2046.5,71.5,14.75,411.5,312.0,168.5,405.0,946.25,469.75,424.25,479.25,172.25,1246.25,356.0,271.5,953.0,1527.75,564.5,1248.25,404.0,747.0,2983.75,696.25,2684.25,2216.5,3318.75,6255.5,2290.0,35.75,1566.5,472.25,1650.0,8328.5,1918.75,360.5,276.75,1696.0,3361.25,577.0,5605.0,5810.5,1253.25,2230.0,18816.0,715.25,6553.75,4293.0,255.75,2051.5,2327.75,573.5,115.25,461.25,933.5,3624.75,1071.75,8171.0,736.25,282.5,1806.75,567.5,643.0,373.75,251.0
1564.5,749.5,740.5,16.5,502.5,1056.0,753.0,393.5,494.0,565.5,2177.5,5659.5,638.0,1038.0,1473.0,13.5,975.0,146.0,2298.5,1882.0,528.5,2400.0,135.5,5061.0,149.5,1688.5,113.5,878.0,241.5,774.0,765.5,2560.5,6929.0,414.0,3342.5,2395.0,1895.0,61.0,14.5,386.0,297.0,167.0,380.0,781.5,425.5,407.5,473.5,160.5,1206.5,338.0,265.0,878.0,1415.5,537.0,1188.5,386.0,704.0,2769.5,674.5,2731.5,2093.0,3143.5,5788.0,2219.0,36.5,1445.0,462.5,1484.0,7795.0,1896.5,337.0,229.5,1606.0,3269.5,546.0,5097.0,5727.0,1219.5,2064.0,16442.0,732.5,6414.5,3565.0,240.5,2089.0,2293.5,561.0,103.5,466.5,933.0,3745.5,1079.5,7784.0,745.5,245.0,1579.5,549.0,665.0,367.5,225.0
1509.25,673.75,587.75,15.75,408.75,957.5,669.5,360.25,428.0,466.25,2165.75,5312.25,573.0,979.0,1351.5,13.25,873.5,127.0,2114.75,1692.0,467.75,2241.0,124.25,5184.5,142.25,1475.75,110.75,782.5,240.25,715.0,751.25,2438.25,7222.5,401.0,3151.25,2621.0,1743.5,50.5,14.25,360.5,282.0,165.5,355.0,616.75,381.25,390.75,467.75,148.75,1166.75,320.0,258.5,803.0,1303.25,509.5,1128.75,368.0,661.0,2555.25,652.75,2778.75,1969.5,2968.25,5320.5,2148.0,37.25,1323.5,452.75,1318.0,7261.5,1874.25,313.5,182.25,1516.0,3177.75,515.0,4589.0,5643.5,1185.75,1898.0,14068.0,749.75,6275.25,2837.0,225.25,2126.5,2259.25,548.5,91.75,471.75,932.5,3866.25,1087.25,7397.0,754.75,207.5,1352.25,530.5,687.0,361.25,199.0
1454.0,598.0,435.0,15.0,315.0,859.0,586.0,327.0,362.0,367.0,2154.0,4965.0,508.0,920.0,1230.0,13.0,772.0,108.0,1931.0,1502.0,407.0,2082.0,113.0,5308.0,135.0,1263.0,108.0,687.0,239.0,656.0,737.0,2316.0,7516.0,388.0,2960.0,2847.0,1592.0,40.0,14.0,335.0,267.0,164.0,330.0,452.0,337.0,374.0,462.0,137.0,1127.0,302.0,252.0,728.0,1191.0,482.0,1069.0,350.0,618.0,2341.0,631.0,2826.0,1846.0,2793.0,4853.0,2077.0,38.0,1202.0,443.0,1152.0,6728.0,1852.0,290.0,135.0,1426.0,3086.0,484.0,4081.0,5560.0,1152.0,1732.0,11694.0,767.0,6136.0,2109.0,210.0,2164.0,2225.0,536.0,80.0,477.0,932.0,3987.0,1095.0,7010.0,764.0,170.0,1125.0,512.0,709.0,355.0,173.0
1502.0,618.5,414.25,18.0,344.25,880.25,591.25,339.5,368.5,389.0,2161.75,4775.0,531.5,924.25,1303.0,14.5,794.75,117.5,1991.0,1525.25,414.75,2122.0,115.25,5419.75,129.25,1297.75,114.75,702.25,239.5,795.25,697.0,2388.25,7046.75,396.0,2545.0,4896.0,1637.25,47.5,14.5,319.5,245.25,200.25,343.75,495.75,334.0,405.75,470.75,128.5,1141.5,305.75,249.5,740.75,1223.25,545.0,1104.75,347.75,633.5,2347.25,656.75,2874.0,2025.75,2912.25,5067.5,2052.0,35.75,1214.0,450.0,1179.0,6911.25,1860.5,289.5,147.5,1489.75,3186.25,1478.5,3847.0,5655.25,1189.5,1758.5,11674.5,794.75,6371.25,2213.5,228.0,2187.75,2211.75,537.75,76.5,468.25,1041.5,5145.75,1116.0,6894.5,750.75,192.0,1146.0,530.75,690.5,365.75,184.25
1550.0,639.0,393.5,21.0,373.5,901.5,596.5,352.0,375.0,411.0,2169.5,4585.0,555.0,928.5,1376.0,16.0,817.5,127.0,2051.0,1548.5,422.5,2162.0,117.5,5531.5,123.5,1332.5,121.5,717.5,240.0,934.5,657.0,2460.5,6577.5,404.0,2130.0,6945.0,1682.5,55.0,15.0,304.0,223.5,236.5,357.5,539.5,331.0,437.5,479.5,120.0,1156.0,309.5,247.0,753.5,1255.5,608.0,1140.5,345.5,649.0,2353.5,682.5,2922.0,2205.5,3031.5,5282.0,2027.0,33.5,1226.0,457.0,1206.0,7094.5,1869.0,289.0,160.0,1553.5,3286.5,2473.0,3613.0,5750.5,1227.0,1785.0,11655.0,822.5,6606.5,2318.0,246.0,2211.5,2198.5,539.5,73.0,459.5,1151.0,6304.5,1137.0,6779.0,737.5,214.0,1167.0,549.5,672.0,376.5,195.5
1598.0,659.5,372.75,24.0,402.75,922.75,601.75,364.5,381.5,433.0,2177.25,4395.0,578.5,932.75,1449.0,17.5,840.25,136.5,2111.0,1571.75,430.25,2202.0,119.75,5643.25,117.75,1367.25,128.25,732.75,240.5,1073.75,617.0,2532.75,6108.25,412.0,1715.0,8994.0,1727.75,62.5,15.5,288.5,201.75,272.75,371.25,583.25,328.0,469.25,488.25,111.5,1170.5,313.25,244.5,766.25,1287.75,671.0,1176.25,343.25,664.5,2359.75,708.25,2970.0,2385.25,3150.75,5496.5,2002.0,31.25,1238.0,464.0,1233.0,7277.75,1877.5,288.5,172.5,1617.25,3386.75,3467.5,3379.0,5845.75,1264.5,1811.5,11635.5,850.25,6841.75,2422.5,264.0,2235.25,2185.25,541.25,69.5,450.75,1260.5,7463.25,1158.0,6663.5,724.25,236.0,1188.0,568.25,653.5,387.25,206.75
1646.0,680.0,352.0,27.0,432.0,944.0,607.0,377.0,388.0,455.0,2185.0,4205.0,602.0,937.0,1522.0,19.0,863.0,146.0,2171.0,1595.0,438.0,2242.0,122.0,5755.0,112.0,1402.0,135.0,748.0,241.0,1213.0,577.0,2605.0,5639.0,420.0,1300.0,11043.0,1773.0,70.0,16.0,273.0,180.0,309.0,385.0,627.0,325.0,501.0,497.0,103.0,1185.0,317.0,242.0,779.0,1320.0,734.0,1212.0,341.0,680.0,2366.0,734.0,3018.0,2565.0,3270.0,5711.0,1977.0,29.0,1250.0,471.0,1260.0,7461.0,1886.0,288.0,185.0,1681.0,3487.0,4462.0,3145.0,5941.0,1302.0,1838.0,11616.0,878.0,7077.0,2527.0,282.0,2259.0,2172.0,543.0,66.0,442.0,1370.0,8622.0,1179.0,6548.0,711.0,258.0,1209.0,587.0,635.0,398.0,218.0
1757.25,764.5,509.75,26.0,489.25,1074.0,726.75,419.0,459.0,502.75,2180.0,4149.5,662.75,1027.75,1625.75,18.25,933.25,155.5,2319.5,1711.75,492.75,2401.0,142.0,5487.5,122.0,1610.75,130.0,784.75,257.25,1441.25,592.75,2844.25,6422.0,463.25,1272.75,9554.0,1927.5,75.25,16.0,309.5,201.25,338.75,410.75,664.0,375.75,515.75,550.25,118.75,1226.5,328.25,278.0,824.25,1399.0,714.25,1245.0,352.75,704.25,2598.5,712.5,2911.25,2663.0,4820.0,5737.0,2071.0,29.5,1359.5,478.75,1244.0,11572.5,1932.75,314.75,191.25,1749.75,3407.25,3959.25,3137.0,7011.75,1333.75,2004.75,13026.0,904.25,7090.75,3338.25,276.5,2197.75,2267.0,562.5,82.0,471.25,1325.25,7472.25,1185.25,7425.75,729.0,272.25,1248.75,610.5,706.0,390.25,246.75
1868.5,849.0,667.5,25.0,546.5,1204.0,846.5,461.0,530.0,550.5,2175.0,4094.0,723.5,1118.5,1729.5,17.5,1003.5,165.0,2468.0,1828.5,547.5,2560.0,162.0,5220.0,132.0,1819.5,125.0,821.5,273.5,1669.5,608.5,3083.5,7205.0,506.5,1245.5,8065.0,2082.0,80.5,16.0,346.0,222.5,368.5,436.5,701.0,426.5,530.5,603.5,134.5,1268.0,339.5,314.0,869.5,1478.0,694.5,1278.0,364.5,728.5,2831.0,691.0,2804.5,2761.0,6370.0,5763.0,2165.0,30.0,1469.0,486.5,1228.0,15684.0,1979.5,341.5,197.5,1818.5,3327.5,3456.5,3129.0,8082.5,1365.5,2171.5,14436.0,930.5,7104.5,4149.5,271.0,2136.5,2362.0,582.0,98.0,500.5,1280.5,6322.5,1191.5,8303.5,747.0,286.5,1288.5,634.0,777.0,382.5,275.5
1979.75,933.5,825.25,24.0,603.75,1334.0,966.25,503.0,601.0,598.25,2170.0,4038.5,784.25,1209.25,1833.25,16.75,1073.75,174.5,2616.5,1945.25,602.25,2719.0,182.0,4952.5,142.0,2028.25,120.0,858.25,289.75,1897.75,624.25,3322.75,7988.0,549.75,1218.25,6576.0,2236.5,85.75,16.0,382.5,243.75,398.25,462.25,738.0,477.25,545.25,656.75,150.25,1309.5,350.75,350.0,914.75,1557.0,674.75,1311.0,376.25,752.75,3063.5,669.5,2697.75,2859.0,7920.0,5789.0,2259.0,30.5,1578.5,494.25,1212.0,19795.5,2026.25,368.25,203.75,1887.25,3247.75,2953.75,3121.0,9153.25,1397.25,2338.25,15846.0,956.75,7118.25,4960.75,265.5,2075.25,2457.0,601.5,114.0,529.75,1235.75,5172.75,1197.75,9181.25,765.0,300.75,1328.25,657.5,848.0,374.75,304.25
