,"""Weird_Al""_Yankovic_en.wikipedia.org_desktop_all-agents",100_metres_en.wikipedia.org_desktop_all-agents,10_Gigabit_Ethernet_en.wikipedia.org_desktop_all-agents,1551_en.wikipedia.org_desktop_all-agents,1896_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1918_flu_pandemic_en.wikipedia.org_desktop_all-agents,1936_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1976_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1980_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1984_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1989_(Taylor_Swift_album)_en.wikipedia.org_desktop_all-agents,1999_(Prince_album)_en.wikipedia.org_desktop_all-agents,2000_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2002_FIFA_World_Cup_en.wikipedia.org_desktop_all-agents,2003_invasion_of_Iraq_en.wikipedia.org_desktop_all-agents,2007_tuberculosis_scare_en.wikipedia.org_desktop_all-agents,2008_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2008_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2012_Benghazi_attack_en.wikipedia.org_desktop_all-agents,2012_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2012_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2014_FIFA_World_Cup_en.wikipedia.org_desktop_all-agents,2015_NCAA_Men's_Division_I_Basketball_Tournament_en.wikipedia.org_desktop_all-agents,2015_in_film_en.wikipedia.org_desktop_all-agents,2016_Asia_Cup_en.wikipedia.org_desktop_all-agents,2016_Democratic_National_Convention_en.wikipedia.org_desktop_all-agents,2016_European_Men's_Handball_Championship_en.wikipedia.org_desktop_all-agents,2016_FIFA_Club_World_Cup_en.wikipedia.org_desktop_all-agents,2016_FIFA_Futsal_World_Cup_en.wikipedia.org_desktop_all-agents,2016_Giro_d'Italia_en.wikipedia.org_desktop_all-agents,2016_ICC_World_Twenty20_en.wikipedia.org_desktop_all-agents,2016_IIHF_World_Championship_en.wikipedia.org_desktop_all-agents,2016_Indian_Premier_League_en.wikipedia.org_desktop_all-agents,2016_NBA_All-Star_Game_en.wikipedia.org_desktop_all-agents,2016_NFL_Draft_en.wikipedia.org_desktop_all-agents,2016_NHL_Entry_Draft_en.wikipedia.org_desktop_all-agents,2016_Republican_National_Convention_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_closing_ceremony_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_opening_ceremony_en.wikipedia.org_desktop_all-agents,2016_Summer_Paralympics_en.wikipedia.org_desktop_all-agents,2016_Thomas_&_Uber_Cup_en.wikipedia.org_desktop_all-agents,2016_Tour_de_France_en.wikipedia.org_desktop_all-agents,2016_UEFA_Europa_League_Final_en.wikipedia.org_desktop_all-agents,2016_United_States_men's_Olympic_basketball_team_en.wikipedia.org_desktop_all-agents,2016_World_Cup_of_Hockey_en.wikipedia.org_desktop_all-agents,2017_FIFA_Confederations_Cup_en.wikipedia.org_desktop_all-agents,2017_NBA_All-Star_Game_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_(CONMEBOL)_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_(UEFA)_en.wikipedia.org_desktop_all-agents,2018_Winter_Olympics_en.wikipedia.org_desktop_all-agents,2020_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2022_Winter_Olympics_en.wikipedia.org_desktop_all-agents,2024_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2028_Summer_Olympics_en.wikipedia.org_desktop_all-agents,3_Doors_Down_en.wikipedia.org_desktop_all-agents,4K_resolution_en.wikipedia.org_desktop_all-agents,58th_Annual_Grammy_Awards_en.wikipedia.org_desktop_all-agents,88th_Academy_Awards_en.wikipedia.org_desktop_all-agents,A.C._Milan_en.wikipedia.org_desktop_all-agents,A.J._Styles_en.wikipedia.org_desktop_all-agents,AC/DC_en.wikipedia.org_desktop_all-agents,AK-47_en.wikipedia.org_desktop_all-agents,AMGTV_en.wikipedia.org_desktop_all-agents,AR-15_en.wikipedia.org_desktop_all-agents,A_Monster_Calls_(film)_en.wikipedia.org_desktop_all-agents,A_Series_of_Unfortunate_Events_en.wikipedia.org_desktop_all-agents,A_Song_of_Ice_and_Fire_en.wikipedia.org_desktop_all-agents,Aamir_Khan_en.wikipedia.org_desktop_all-agents,Aaron_Lewis_en.wikipedia.org_desktop_all-agents,Aberfan_disaster_en.wikipedia.org_desktop_all-agents,Academy_Award_for_Best_Actor_en.wikipedia.org_desktop_all-agents,Academy_Award_for_Best_Picture_en.wikipedia.org_desktop_all-agents,Adam_Johnson_(footballer)_en.wikipedia.org_desktop_all-agents,Adam_Levine_en.wikipedia.org_desktop_all-agents,Adele_en.wikipedia.org_desktop_all-agents,Adewale_Akinnuoye-Agbaje_en.wikipedia.org_desktop_all-agents,Adobe_Photoshop_en.wikipedia.org_desktop_all-agents,Adolf_Hitler_en.wikipedia.org_desktop_all-agents,Agent_Carter_(season_2)_en.wikipedia.org_desktop_all-agents,Agents_of_S.H.I.E.L.D._en.wikipedia.org_desktop_all-agents,Agile_software_development_en.wikipedia.org_desktop_all-agents,Ahrar_ash-Sham_en.wikipedia.org_desktop_all-agents,Airlift_(film)_en.wikipedia.org_desktop_all-agents,Akshay_Kumar_en.wikipedia.org_desktop_all-agents,Aladdin_Sane_en.wikipedia.org_desktop_all-agents,Alan_Colmes_en.wikipedia.org_desktop_all-agents,Alan_Thicke_en.wikipedia.org_desktop_all-agents,Alan_Tudyk_en.wikipedia.org_desktop_all-agents,Alaska_en.wikipedia.org_desktop_all-agents,"Albert,_Prince_Consort_en.wikipedia.org_desktop_all-agents",Albert_Einstein_en.wikipedia.org_desktop_all-agents,Albus_Dumbledore_en.wikipedia.org_desktop_all-agents,Alex_(parrot)_en.wikipedia.org_desktop_all-agents,Alex_Jones_(radio_host)_en.wikipedia.org_desktop_all-agents,Alexander_I_of_Russia_en.wikipedia.org_desktop_all-agents,Alexandre_Pato_en.wikipedia.org_desktop_all-agents,Alexis_Arquette_en.wikipedia.org_desktop_all-agents,Alexis_Ohanian_en.wikipedia.org_desktop_all-agents
340,1556.0,828.0,394.0,28.0,640.0,855.0,1519.0,540.0,544,684.0,1738.0,607.0,791,2388.0,1335.0,12.0,1401.0,196.0,10358.0,2696,668.0,5772.0,76.0,4444,136.0,2071.0,144.0,1234.0,323.0,531.0,472,402.0,788.0,330.0,882.0,1706.0,1557.0,93.0,10.0,534.0,282.0,366.0,1193,389.0,702.0,364.0,3350.0,103.0,5598.0,1489.0,1566.0,924.0,1790.0,549.0,1522.0,501.0,552.0,2661.0,576.0,2345.0,2278.0,2732.0,5250.0,2044.0,36,1390.0,466.0,785.0,7695.0,1792.0,284.0,115.0,1684.0,3222.0,447.0,2593.0,5710.0,1155.0,2210.0,8782.0,413.0,5496.0,2451,147.0,1679.0,3268.0,556.0,89.0,427.0,1295.0,2875.0,787.0,6867.0,837.0,320.0,1140.0,524.0,617.0,331.0,294.0
341,1776.0,1073.0,1275.0,20.0,933.0,1012.0,1459.0,564.0,648,808.0,1997.0,691.0,972,2846.0,1680.0,18.0,1532.0,269.0,9471.0,2943,878.0,7536.0,125.0,3895,249.0,3469.0,128.0,1583.0,306.0,558.0,523,431.0,934.0,642.0,1251.0,2477.0,2526.0,130.0,27.0,751.0,373.0,362.0,1782,424.0,3382.0,527.0,3281.0,183.0,4522.0,1280.0,1329.0,1202.0,2379.0,698.0,1851.0,518.0,670.0,3484.0,572.0,2049.0,2552.0,2492.0,6321.0,2342.0,42,1477.0,499.0,887.0,15588.0,2017.0,352.0,190.0,1575.0,3219.0,592.0,2730.0,6555.0,1203.0,2872.0,12938.0,369.0,5418.0,6147,154.0,1541.0,3715.0,471.0,95.0,509.0,1312.0,4265.0,916.0,9326.0,877.0,397.0,1265.0,619.0,741.0,392.0,273.0
342,1730.0,1132.0,1385.0,24.0,1031.0,989.0,1428.0,624.0,698,743.0,1765.0,1107.0,1142,3264.0,1584.0,15.0,1484.0,246.0,10290.0,2843,981.0,8651.0,138.0,3854,294.0,6752.0,109.0,1573.0,309.0,503.0,604,402.0,776.0,426.0,1377.0,2505.0,3626.0,135.0,15.0,729.0,440.0,213.0,1559,468.0,3542.0,468.0,3619.0,110.0,4594.0,1278.0,1447.0,1201.0,2323.0,616.0,1964.0,577.0,744.0,3543.0,604.0,1731.0,2623.0,4247.0,6120.0,2890.0,57,1478.0,573.0,913.0,12960.0,1971.0,355.0,230.0,1357.0,3191.0,659.0,2791.0,7064.0,1108.0,2875.0,12333.0,410.0,4914.0,6305,150.0,1571.0,2985.0,496.0,204.0,505.0,1344.0,3948.0,907.0,8398.0,1028.0,448.0,1197.0,513.0,924.0,382.0,252.0
343,1645.0,1228.0,1325.0,23.0,1006.0,960.0,1231.0,676.0,654,752.0,1702.0,795.0,1152,3584.0,1608.0,19.0,1550.0,241.0,14771.0,2689,871.0,10156.0,157.0,3572,257.0,11579.0,123.0,1712.0,397.0,487.0,540,367.0,877.0,418.0,1087.0,2103.0,6246.0,135.0,15.0,762.0,358.0,256.0,1467,599.0,1807.0,539.0,4336.0,164.0,5187.0,1403.0,1432.0,1132.0,2135.0,641.0,1884.0,588.0,690.0,3608.0,569.0,1747.0,2825.0,2595.0,6340.0,2405.0,34,1619.0,579.0,1008.0,10842.0,2119.0,402.0,240.0,1450.0,3138.0,556.0,3772.0,6528.0,1075.0,3010.0,12506.0,297.0,4490.0,6176,172.0,1338.0,3052.0,533.0,163.0,424.0,1495.0,3747.0,881.0,8725.0,1034.0,334.0,1483.0,512.0,859.0,350.0,351.0
344,1719.0,1073.0,1159.0,17.0,783.0,1018.0,1067.0,554.0,574,732.0,1650.0,788.0,898,3496.0,1449.0,15.0,1344.0,210.0,13709.0,2546,979.0,10461.0,132.0,3658,167.0,6250.0,141.0,1986.0,309.0,434.0,546,332.0,763.0,459.0,1314.0,2654.0,4031.0,120.0,25.0,667.0,311.0,254.0,1283,441.0,1206.0,436.0,3590.0,146.0,5946.0,1476.0,3172.0,982.0,1796.0,615.0,1659.0,509.0,768.0,3534.0,538.0,2123.0,2575.0,2396.0,6001.0,2180.0,46,1492.0,510.0,872.0,10030.0,2336.0,320.0,197.0,1567.0,2809.0,516.0,3518.0,6508.0,1272.0,3109.0,11668.0,351.0,4127.0,5718,140.0,1484.0,3016.0,457.0,154.0,740.0,1440.0,3613.0,917.0,8398.0,885.0,282.0,1340.0,516.0,729.0,310.0,300.0
345,1713.0,1076.0,1005.0,18.0,656.0,818.0,1123.0,558.0,579,692.0,1682.0,630.0,941,5407.0,1189.0,10.0,1362.0,203.0,13873.0,2360,787.0,18529.0,150.0,3849,258.0,4195.0,201.0,3816.0,469.0,395.0,636,351.0,750.0,320.0,1223.0,1934.0,3200.0,111.0,11.0,657.0,322.0,265.0,1344,725.0,1189.0,449.0,6757.0,105.0,7124.0,1696.0,3597.0,1030.0,2130.0,673.0,1978.0,570.0,689.0,3458.0,500.0,1895.0,2243.0,2242.0,5347.0,2396.0,53,1480.0,488.0,877.0,7881.0,2137.0,333.0,171.0,1450.0,3146.0,764.0,2505.0,6349.0,1129.0,2995.0,11003.0,265.0,3738.0,4777,142.0,1589.0,2890.0,432.0,184.0,1178.0,1275.0,3370.0,1063.0,7860.0,755.0,266.0,1286.0,472.0,682.0,372.0,331.0
346,1209.0,615.0,389.0,13.0,394.0,723.0,989.0,443.0,423,465.0,1405.0,540.0,625,3358.0,975.0,10.0,966.0,131.0,12173.0,1877,458.0,12377.0,97.0,4003,184.0,2471.0,223.0,1678.0,339.0,276.0,541,348.0,605.0,391.0,738.0,1085.0,2051.0,72.0,10.0,379.0,248.0,194.0,943,510.0,2791.0,294.0,6643.0,82.0,5810.0,1239.0,2626.0,776.0,1711.0,535.0,1555.0,517.0,607.0,2677.0,418.0,1776.0,2101.0,1998.0,4286.0,2266.0,53,1180.0,436.0,747.0,5821.0,1811.0,289.0,113.0,2743.0,2540.0,576.0,6562.5,5206.0,855.0,2703.0,7495.0,318.0,3940.0,2232,150.0,1698.0,2797.0,400.0,209.0,755.0,1311.0,2982.0,1057.0,9779.0,656.0,198.0,1016.0,435.0,525.0,477.0,345.0
347,1281.0,1264.0,419.0,14.0,487.0,1161.0,1088.0,446.0,441,572.0,1333.0,479.0,702,4377.0,1486.0,10.0,1043.0,165.0,13523.0,2040,528.0,15710.0,74.0,4478,154.0,2056.0,253.0,1423.0,270.0,314.0,469,307.0,562.0,321.0,774.0,1183.0,1742.0,77.0,8.0,444.0,253.0,170.0,1298,480.0,1511.0,305.0,5893.0,149.0,6219.0,1362.0,2865.0,812.0,1891.0,553.0,1631.0,490.0,574.0,2733.0,476.0,1954.0,2276.0,2035.0,3987.0,4696.0,57,10408.4,496.0,871.0,6641.0,2757.0,227.0,217.0,1611.0,3229.0,587.0,10620.0,6167.0,999.0,2520.0,9012.0,406.0,4004.0,2353,147.0,1608.0,2486.0,437.0,60.0,972.0,1532.0,3006.0,1197.0,6402.0,734.0,178.0,1629.0,568.0,566.0,365.0,232.0
348,1462.0,1202.0,1220.0,27.0,947.0,1183.0,1199.0,483.0,506,598.0,1526.0,469.0,893,5710.0,1475.0,16.0,1334.0,225.0,12977.0,2404,842.0,14706.5,171.0,3675,221.0,2685.0,185.0,1985.0,331.0,322.0,605,467.0,621.0,363.0,1141.0,3872.0,2268.0,110.0,15.0,704.0,367.0,173.0,1674,505.0,1454.0,724.0,6508.0,110.0,7519.0,3700.0,3026.0,1097.0,2146.0,606.0,1880.0,578.0,594.0,4391.0,593.0,1767.0,3225.0,1942.0,4412.0,5989.0,62,19636.8,417.0,1130.0,13987.0,5781.0,319.0,228.0,1819.0,2665.0,691.0,9282.0,8257.0,1021.0,4432.0,11577.0,328.0,3794.0,5904,152.0,1377.0,2721.0,466.0,150.0,625.0,2140.0,3430.0,1082.0,8559.0,793.0,231.0,2348.0,545.0,705.0,377.0,414.0
349,1498.0,1071.0,1318.0,24.0,794.0,1066.0,1310.0,660.0,599,680.0,1511.0,427.0,1068,4454.0,1661.0,21.0,1247.0,255.0,9562.0,2513,885.0,13703.0,162.0,3394,184.0,2827.0,161.0,1747.0,398.0,300.0,652,395.0,652.0,485.0,1224.0,3280.0,2610.0,119.0,24.0,714.0,391.0,164.0,1565,438.0,1337.0,467.0,5047.0,123.0,6922.0,2854.0,3037.0,1066.0,2235.0,566.0,1797.0,615.0,644.0,4536.0,547.0,1678.0,2568.0,5570.0,4391.0,6965.0,75,19172.04,474.0,906.0,12184.0,3166.0,344.0,226.0,1487.0,2819.0,457.0,9342.0,7108.0,1033.0,3544.0,11870.0,314.0,3525.0,6055,170.0,1193.0,2656.0,484.0,106.0,533.0,1499.0,3599.0,1246.0,10297.0,726.0,356.0,2483.0,658.0,780.0,436.0,539.0
350,1538.0,1140.0,1480.0,23.0,770.0,960.0,1653.0,545.0,554,666.0,1551.0,466.0,872,4515.0,1471.0,15.0,1272.0,259.0,9187.0,2570,865.0,12733.0,140.0,3552,223.0,4025.0,332.0,1488.0,380.0,259.0,539,387.0,630.0,398.0,1300.0,3655.0,3317.0,164.0,17.0,778.0,454.0,151.0,1139,458.0,1148.0,471.0,4995.0,120.0,6337.0,1993.0,3181.0,1095.0,2018.0,616.0,1708.0,508.0,635.0,4420.0,528.0,1653.0,2299.0,3060.0,4283.0,5888.0,54,18707.28,493.0,931.0,9656.0,2461.0,317.0,203.0,1376.0,2792.0,477.0,6896.0,7932.0,1081.0,5775.0,10590.0,269.0,3615.0,6123,149.0,1120.0,2636.0,460.0,167.0,543.0,1898.0,3383.0,1014.0,10018.0,759.0,478.0,2699.0,564.0,585.0,504.0,325.0
351,1614.0,986.0,1388.0,22.0,720.0,1010.0,1054.0,437.0,587,708.0,2097.0,599.0,886,5103.0,1317.0,20.0,1435.0,263.0,8302.0,3045,1235.0,13818.0,181.0,3404,209.0,3269.0,277.0,1499.0,429.0,275.0,512,359.0,588.0,406.0,1239.0,2998.0,3034.0,139.0,17.0,746.0,380.0,170.0,1229,496.0,1165.0,456.0,4728.0,127.0,5666.0,1261.0,2739.0,1011.0,1911.0,567.0,1788.0,546.0,758.0,4077.0,609.0,1525.0,2134.0,2476.0,4461.0,5260.0,79,18242.52,534.0,1283.0,8606.0,2487.0,436.0,218.0,1351.0,2818.0,432.0,4093.0,6531.0,1013.0,4833.666666666667,10564.0,300.0,3816.0,5955,151.0,1287.0,2613.0,447.0,161.0,515.0,1316.0,3340.0,944.0,8685.0,702.0,280.0,1733.0,536.0,533.0,404.0,299.0
352,1387.0,992.0,1106.0,13.0,702.0,894.0,992.0,497.0,610,636.0,1740.0,427.0,796,5608.0,1208.0,12.0,1140.0,325.0,7280.0,3082,1903.0,13360.0,144.0,3612,181.0,3414.0,182.0,1541.0,460.0,239.0,521,394.0,569.0,464.0,1100.0,2939.0,3666.0,132.0,20.0,705.0,390.0,183.0,1246,492.0,1363.0,381.0,5039.0,134.0,5898.0,1521.0,2718.0,1112.0,2046.0,611.0,1926.0,616.0,672.0,3710.0,566.0,1607.0,2565.0,2711.0,4052.0,3932.0,83,17777.76,584.0,2410.0,7514.0,2315.0,506.0,189.0,1352.0,2789.0,407.0,3533.0,6086.0,1198.0,3892.333333333333,10115.0,251.0,4188.0,4662,130.0,1214.0,2609.0,487.0,144.0,519.0,1176.0,3274.0,1064.0,6915.0,707.0,223.0,1590.0,447.0,509.0,347.0,261.0
353,1233.0,696.0,379.0,20.0,547.0,857.0,802.0,423.0,497,535.0,1472.0,605.0,697,3748.0,948.0,7.0,1114.0,223.0,7868.0,2223,835.0,9305.0,126.0,3878,166.0,2784.0,103.0,1091.0,285.0,249.0,545,315.0,514.0,297.0,751.0,2114.0,3237.0,54.0,18.0,486.0,309.0,143.0,835,330.0,692.0,228.0,3786.0,100.0,4752.0,1220.0,2181.0,1039.0,2208.0,695.0,1849.0,639.0,564.0,2814.0,498.0,1841.0,1890.0,2341.0,3402.0,2931.0,83,17313.0,482.0,841.0,6204.0,2138.0,453.0,108.0,1143.0,2520.0,306.0,3265.0,4815.0,997.0,2951.0,8162.0,242.0,4021.0,1950,146.0,1166.0,2610.0,446.0,209.0,504.0,1173.0,2438.0,872.0,5738.0,641.0,233.0,1294.0,483.0,541.0,282.0,160.0
354,1253.0,645.0,401.0,16.0,611.0,798.0,945.0,450.0,516,477.0,1627.0,394.0,655,3618.0,997.0,10.0,1012.0,168.0,8675.0,2124,657.0,10041.0,134.0,5427,173.0,2713.0,115.0,1110.0,399.0,226.0,427,236.0,443.0,382.0,739.0,2317.0,3357.0,89.0,12.0,455.0,294.0,171.0,1192,296.0,753.0,249.0,5233.0,106.0,5182.0,1645.0,2533.0,917.0,1736.0,599.0,1717.0,540.0,546.0,2882.0,477.0,1834.0,1997.0,2849.0,3456.0,2872.0,78,16357.0,498.0,792.0,6787.0,1957.0,355.0,124.0,1278.0,2609.0,315.0,2770.0,5109.0,1120.0,5412.0,7997.0,286.0,4418.0,2370,168.0,1164.0,2451.0,601.0,105.0,598.0,1551.0,2663.0,926.0,6559.0,676.0,214.0,1472.0,530.0,469.0,363.0,177.0
355,1498.0,877.0,1171.0,16.0,923.0,1037.0,1077.0,549.0,614,754.0,1685.0,416.0,861,4078.0,1279.0,13.0,1506.0,383.0,8154.0,3132,1073.0,9685.0,240.0,3610,159.0,4401.0,130.0,1478.0,348.0,276.0,552,341.0,617.0,1363.0,1193.0,6099.0,5811.0,130.0,8.0,831.0,456.0,229.0,1892,464.0,4194.0,369.0,4527.0,398.0,5913.0,1180.0,2919.0,1296.0,2214.0,740.0,2241.0,646.0,620.0,4026.0,490.0,1527.0,2129.0,7545.0,4694.0,3114.0,64,15401.0,607.0,1326.0,19213.0,2172.0,496.0,193.0,1333.0,2563.0,920.0,3638.0,5560.0,1715.0,5280.0,9707.0,297.0,4752.0,5807,183.0,1109.0,2431.0,505.0,102.0,568.0,1407.0,3370.0,1957.0,8249.0,890.0,244.0,1601.0,570.0,525.0,429.0,309.0
356,1741.0,803.0,1230.0,23.0,1001.0,1017.0,1031.0,546.0,649,788.0,1613.0,461.0,956,5097.0,1278.0,9.0,1618.0,375.0,7369.0,3109,1115.0,12683.0,168.0,3440,200.0,4469.0,132.0,1502.0,454.0,270.0,606,319.0,648.0,744.0,1335.0,6523.0,5691.0,127.0,13.0,1002.0,509.0,174.0,2062,497.0,3241.0,471.0,5164.0,242.0,6648.0,1401.0,3229.0,1425.0,2338.0,916.0,2382.0,690.0,722.0,4173.0,613.0,1518.0,2418.0,8000.0,3928.0,3289.0,77,18249.0,487.0,955.0,18223.0,2456.0,502.0,183.0,1459.0,2478.0,500.0,3498.0,6365.0,1856.0,5148.0,9964.0,288.0,4614.0,6056,144.0,1214.0,2494.0,484.0,131.0,821.0,1253.0,3363.0,910.0,7976.0,713.0,280.0,1409.0,534.0,540.0,341.0,299.0
357,1625.0,990.0,1293.0,17.0,836.0,950.0,1052.0,597.0,604,724.0,1610.0,427.0,996,6275.0,1266.0,17.0,1541.0,376.0,7501.5,3163,1182.0,15660.0,187.0,3305,248.0,3982.0,143.0,2073.0,431.0,285.0,813,288.0,579.0,661.0,1171.0,5408.0,4263.0,185.0,17.0,1236.0,417.0,183.0,2083,530.0,2574.0,419.0,6759.0,226.0,8195.0,1871.0,3939.0,1583.0,2826.0,934.0,2676.0,728.0,681.0,4620.0,524.0,1705.0,2550.0,3656.0,3780.0,3107.0,84,16086.0,521.0,851.0,13893.0,2424.0,517.0,156.0,1279.0,2593.0,392.0,3341.0,6296.0,1485.0,5016.0,9751.0,248.0,4776.0,5795,129.0,1184.0,2937.0,476.0,112.0,589.0,1530.0,3147.0,941.0,8364.0,656.0,343.0,1353.0,526.0,540.0,350.0,264.0
358,2825.0,837.0,1254.0,13.0,942.0,946.0,1008.0,550.0,560,652.0,1528.0,378.0,917,4688.0,1309.0,11.0,1386.0,303.0,7634.0,2676,1047.0,10317.0,297.0,3325,193.0,2810.0,293.0,1505.0,510.0,224.0,575,300.0,598.0,698.0,1364.0,5698.9,3150.0,153.0,30.0,913.0,372.0,305.0,1979,439.0,3977.0,428.0,4882.0,388.0,6951.0,1667.0,3440.0,1339.0,2383.0,712.0,2144.0,639.0,699.0,4459.0,519.0,1779.0,2417.0,2664.0,3914.0,3235.0,86,12361.0,576.0,1094.0,12787.0,3046.0,566.0,210.0,1310.0,2482.0,407.0,2466.0,6540.0,1431.0,5693.0,10447.0,299.0,5130.0,5861,140.0,1253.0,3210.0,479.0,114.0,562.0,1646.0,3330.0,880.0,8957.0,655.0,293.0,1712.0,537.0,581.0,366.0,283.0
359,1528.0,810.0,997.0,7.0,626.0,745.0,774.0,1279.0,485,637.0,1458.0,426.0,770,2586.0,1055.0,11.0,1212.0,212.0,6349.0,2418,811.0,5855.0,333.0,3588,181.0,2618.0,122.0,1079.0,444.0,174.0,538,228.0,651.0,650.0,1546.0,5989.8,2568.0,99.0,25.0,643.0,328.0,252.0,1629,361.0,3160.0,272.0,2459.0,210.0,7272.0,946.0,2066.0,997.0,1824.0,537.0,1655.0,433.0,619.0,3952.0,482.0,1692.0,3031.0,2224.0,3572.0,2423.0,69,8636.0,544.0,889.0,9961.0,2035.0,438.0,151.0,1185.0,2446.0,341.0,2104.0,6962.0,1256.0,3510.0,9013.0,221.0,4313.0,4309,104.0,1352.0,3005.0,398.0,141.0,445.0,1270.0,2967.0,975.0,6399.0,764.0,234.0,1242.0,603.0,490.0,404.0,209.0
360,1469.0,786.0,334.0,13.0,499.0,589.0,789.0,358.0,417,472.0,1426.0,330.0,606,2986.0,848.0,14.0,1001.0,176.0,6165.0,2140,577.0,8001.0,190.0,3826,124.0,2078.0,116.0,928.0,331.0,148.0,413,314.0,459.0,449.0,944.0,6280.700000000001,2234.0,69.0,25.0,550.0,240.0,136.0,1351,351.0,2986.0,261.0,3192.0,144.0,6304.0,928.0,2562.0,804.0,1506.0,541.0,1418.0,419.0,533.0,3102.0,424.0,1654.0,2375.0,2228.0,3382.0,2223.0,77,5943.0,464.0,729.0,7961.0,1866.0,310.0,121.0,1086.0,2893.0,268.0,1932.0,17944.0,1223.0,3197.0,8303.0,234.0,4075.0,3141,98.0,1366.0,2425.0,401.0,183.0,493.0,1359.0,2185.0,843.0,5642.0,577.0,221.0,914.0,395.0,423.0,441.0,155.0
361,1381.0,906.0,387.0,13.0,605.0,713.0,955.0,419.0,494,522.0,1481.0,445.0,666,3915.0,1036.0,16.0,1076.0,216.0,7307.0,2637,752.0,11559.0,198.0,3842,144.0,2466.0,112.0,1118.0,353.0,207.0,366,193.0,454.0,414.0,899.0,6571.6,2543.0,106.0,12.0,700.0,264.0,74.0,1899,390.0,3090.0,262.0,4281.0,164.0,8217.0,1227.0,4125.0,1238.0,1889.0,607.0,1834.0,601.0,639.0,3235.0,482.0,1830.0,2670.0,2104.0,2995.0,2411.0,63,5732.0,510.0,807.0,9699.0,1789.0,296.0,345.0,1219.0,2727.0,302.0,1845.0,15280.0,1308.0,4240.0,7586.0,255.0,4502.0,2137,87.0,1292.0,2159.0,401.0,65.0,446.0,1587.0,2391.0,928.0,6789.0,635.0,322.0,1059.0,419.0,486.0,376.0,187.0
362,1342.0,1063.0,1141.0,25.0,903.0,840.0,1013.0,605.0,629,744.0,1672.0,538.0,1000,5187.5,1046.0,30.0,1893.0,427.0,9898.0,3575,1176.0,13504.0,167.0,3690,242.0,4209.0,125.0,2506.0,440.0,299.0,529,296.0,449.0,518.0,1142.0,5989.8,4529.0,199.0,27.0,1386.0,394.0,79.0,3983,633.0,4989.0,457.0,4607.0,185.0,12113.0,4018.0,5968.0,1924.0,3347.0,1066.0,2891.0,795.0,615.0,4393.0,504.0,1695.0,3614.0,1828.0,3233.0,2557.0,74,5462.0,518.0,931.0,15742.0,2404.0,413.0,349.0,1328.0,2624.0,364.0,2112.0,10468.0,1365.0,2613.0,8471.0,254.0,4749.0,5393,104.0,1131.0,2981.0,389.0,145.0,431.0,1457.0,3242.0,966.0,8070.0,677.0,248.0,1322.0,487.0,610.0,422.0,242.0
363,1482.0,1030.0,1325.0,29.0,867.0,990.0,1134.0,1025.0,680,861.0,1659.0,477.0,1017,6460.0,1178.0,19.0,1693.0,355.0,15759.5,3446,1197.0,15449.0,243.0,3432,171.0,3677.0,143.0,1650.0,409.0,385.0,432,227.0,611.0,472.0,1159.0,5408.0,3930.0,176.0,20.0,1365.0,401.0,67.0,4259,558.0,5797.0,321.0,4933.0,182.0,10593.0,2017.0,5789.0,1677.0,3218.0,1059.0,3216.0,813.0,658.0,4494.0,550.0,1692.0,3923.0,2813.0,4294.0,3272.0,78,4548.0,472.0,853.0,21785.0,3146.0,438.0,303.0,1329.0,2777.0,570.0,2205.0,8847.0,1486.0,2853.0,9439.0,276.0,4757.0,5663,103.0,1179.0,3602.0,420.0,136.0,448.0,1429.0,3289.0,1192.0,8214.0,801.0,300.0,1402.0,499.0,682.0,413.0,231.0
